onset_time,kick,snare,hihat,tom,crash,ride
178.02739229024942,False,False,False,False,False,True
178.1899319727891,True,False,False,False,False,False
178.32925170068026,False,True,False,False,False,True
178.70077097505668,False,False,False,False,False,True
179.00263038548752,False,True,False,False,False,True
179.36253968253968,True,False,False,False,False,True
179.5134693877551,True,False,False,False,False,False
179.6643990929705,False,True,False,False,False,True
180.02430839002267,True,False,False,False,True,False
180.33777777777777,False,True,False,False,False,False
180.5467573696145,True,False,False,False,False,False
180.68607709750566,False,False,False,False,False,True
180.86022675736962,True,False,False,False,False,False
180.99954648526077,False,True,True,False,False,False
181.3710657596372,False,False,False,False,False,True
181.67292517006803,False,True,False,False,False,True
182.0212244897959,True,False,False,False,False,True
182.19537414965987,True,False,False,False,False,False
182.33469387755102,False,True,False,False,False,True
182.69460317460317,True,False,False,False,True,False
183.00807256235828,False,True,False,False,False,True
183.20544217687075,True,False,False,False,False,False
183.33315192743765,False,False,False,False,False,True
183.53052154195012,True,False,False,False,False,False
183.66984126984127,False,True,False,False,False,True
184.01814058956916,False,False,False,False,False,True
184.3548299319728,False,True,False,False,False,True
184.67990929705215,True,False,False,False,False,True
184.84244897959184,True,False,False,False,False,False
185.00498866213152,False,True,False,False,False,True
185.3532879818594,True,False,False,False,False,True
185.67836734693878,False,True,False,False,False,False
186.00344671201813,False,False,False,True,False,False
186.07310657596372,False,False,False,True,False,False
186.18920634920636,False,False,False,True,False,False
186.34013605442178,False,False,False,True,False,False
186.5142857142857,False,True,False,True,False,False
187.8378231292517,True,False,False,False,True,False
188.19773242630384,True,False,False,False,False,False
188.34866213151926,False,True,True,False,False,False
188.6853514739229,True,False,True,False,False,False
188.85950113378684,True,False,False,False,False,False
188.998820861678,False,True,True,False,False,False
189.1845804988662,True,False,False,False,True,False
189.52126984126983,True,False,False,False,False,False
189.68380952380951,False,True,True,False,False,False
190.0321088435374,True,False,True,False,False,False
190.18303854875285,True,False,False,False,False,False
190.3455782312925,False,True,False,False,False,False
190.51972789115646,True,False,False,False,True,False
190.84480725623584,True,False,False,False,False,False
191.01895691609977,False,True,True,False,False,False
191.36725623582765,True,False,True,False,False,False
191.5414058956916,True,False,False,False,False,False
191.6691156462585,False,True,True,False,False,False
191.84326530612245,True,False,False,False,True,False
192.19156462585033,True,False,False,False,False,False
192.34249433106575,False,True,False,False,False,False
192.69079365079364,True,False,True,False,False,False
192.84172335600908,True,False,False,False,False,False
193.00426303854874,False,True,True,False,False,False
193.1784126984127,True,False,False,False,True,False
193.52671201814059,True,False,False,False,False,False
193.677641723356,False,True,True,False,False,False
194.0259410430839,True,False,True,False,False,False
194.18848072562358,True,False,False,False,False,False
194.35102040816327,False,True,True,False,False,False
194.52517006802722,True,False,False,False,True,False
194.86185941043084,True,False,False,False,False,False
195.01278911564626,False,True,True,False,False,False
195.3726984126984,True,False,True,False,False,False
195.5352380952381,True,False,False,False,False,False
195.67455782312925,False,True,True,False,False,False
195.87192743764172,True,False,False,False,True,False
196.1970068027211,True,False,False,False,False,False
196.3479365079365,False,True,True,False,False,False
196.6962358276644,True,False,True,False,False,False
196.85877551020408,True,False,False,False,False,False
197.0097052154195,False,True,True,False,False,False
197.1954648526077,True,False,False,False,True,False
197.52054421768707,True,False,False,False,False,False
197.6714739229025,False,True,True,False,False,False
198.03138321995465,True,False,False,False,False,False
198.18231292517007,False,True,False,False,False,False
198.33324263038548,False,True,False,False,False,False
198.40290249433107,False,True,False,False,False,False
198.53061224489795,True,False,False,False,True,False
198.8324716553288,True,False,False,False,False,False
198.99501133786848,False,True,True,False,False,False
199.5290702947846,True,False,False,False,False,False
199.68,False,True,True,False,False,False
199.8657596371882,True,False,False,False,False,False
200.19083900226758,True,False,False,False,False,False
200.31854875283446,False,True,True,False,False,False
201.003537414966,False,True,True,False,False,False
201.1892970521542,True,False,False,False,False,False
201.5027664399093,True,False,False,False,False,False
201.67691609977325,False,True,True,False,False,False
202.0368253968254,False,False,True,False,False,False
202.21097505668934,True,False,False,False,False,False
202.3502947845805,False,True,True,False,False,False
202.54766439909298,True,False,False,False,False,False
202.8611337868481,True,False,False,False,False,False
203.0120634920635,False,True,True,False,False,False
203.37197278911566,True,False,True,False,False,False
203.5461224489796,True,False,False,False,False,False
203.68544217687074,False,True,False,False,False,False
203.7667120181406,False,True,False,False,False,False
204.0105215419501,True,False,False,False,True,False
204.358820861678,False,True,True,False,False,False
204.69551020408164,True,False,True,False,False,False
204.8580498866213,True,False,False,False,False,False
204.99736961451248,False,True,True,False,False,False
205.18312925170068,True,False,False,False,True,False
205.54303854875283,True,False,False,False,False,False
205.68235827664398,False,True,True,False,False,False
206.0306575963719,True,False,True,False,False,False
206.20480725623582,True,False,False,False,False,False
206.34412698412697,False,True,True,False,False,False
206.5298866213152,True,False,False,False,True,False
206.85496598639455,True,False,False,False,False,False
207.00589569160996,False,True,True,False,False,False
207.36580498866212,True,False,True,False,False,False
207.53995464852608,True,False,False,False,False,False
207.6908843537415,False,True,False,False,False,False
207.86503401360545,True,False,False,False,True,False
208.1901133786848,True,False,False,False,False,False
208.34104308390022,False,True,True,False,False,False
208.6661224489796,True,False,False,False,False,False
208.84027210884355,False,True,False,True,False,False
209.0028117913832,False,True,False,True,False,False
209.18857142857144,True,False,False,False,True,False
209.51365079365078,True,False,True,False,False,False
209.68780045351474,False,True,True,False,False,False
210.02448979591836,True,False,True,False,False,False
210.1986394557823,True,False,False,False,False,False
210.34956916099773,False,True,True,False,False,False
210.5237188208617,True,False,False,False,True,False
210.87201814058957,True,False,False,False,False,False
211.01133786848072,False,True,True,False,False,False
211.3596371882086,True,False,True,False,False,False
211.53378684807257,True,False,False,False,False,False
211.67310657596371,False,True,True,False,False,False
211.85886621315194,True,False,False,False,True,False
212.19555555555556,True,False,False,False,False,False
212.35809523809525,False,True,True,False,False,False
212.70639455782313,True,False,False,False,False,False
212.86893424036282,True,False,False,False,False,False
212.9966439909297,False,True,True,False,False,False
213.20562358276644,True,False,False,False,True,False
213.5307029478458,True,False,False,False,False,False
213.68163265306123,False,True,True,False,False,False
214.01832199546485,True,False,True,False,False,False
214.1924716553288,True,False,False,False,False,False
214.34340136054422,False,True,True,False,False,False
214.51755102040818,True,False,False,False,True,False
214.86585034013606,True,False,False,False,False,False
215.01678004535148,False,True,True,False,False,False
215.3534693877551,True,False,True,False,False,False
215.51600907029479,True,False,True,False,False,False
215.6669387755102,False,True,True,False,False,False
215.86430839002267,True,False,False,False,True,False
216.18938775510205,True,False,False,False,False,False
216.34031746031746,False,True,True,False,False,False
216.67700680272108,True,False,True,False,False,False
216.85115646258504,True,False,False,False,False,False
217.00208616780046,False,True,True,False,False,False
217.18784580498865,True,False,False,False,False,False
217.5245351473923,True,False,False,False,False,False
217.67546485260772,False,True,True,False,False,False
218.0237641723356,True,False,True,False,False,False
218.19791383219956,True,False,False,False,False,False
218.32562358276644,False,True,True,False,False,False
218.5229931972789,True,False,False,False,True,False
218.8712925170068,True,False,False,False,False,False
219.01061224489797,False,True,True,False,False,False
219.33569160997732,True,False,False,False,False,False
219.50984126984127,False,True,False,False,False,False
219.83492063492062,True,False,False,False,True,False
220.18321995464854,True,False,False,False,False,False
220.3457596371882,False,True,False,False,True,False
220.8798185941043,True,False,False,False,False,False
220.99591836734695,False,True,False,False,True,False
221.18167800453514,True,False,False,False,False,False
221.52997732426303,True,False,False,False,False,False
221.65768707482994,False,True,False,False,True,False
222.2033560090703,True,False,False,False,False,False
222.34267573696144,False,True,False,False,True,False
222.86512471655328,True,False,False,False,False,False
223.0160544217687,False,True,False,False,True,False
223.3643537414966,False,False,True,False,False,False
223.53850340136054,True,False,False,False,False,False
223.66621315192745,False,True,False,False,True,False
223.85197278911565,True,False,False,False,False,False
224.18866213151927,True,False,False,False,False,False
224.33959183673468,False,True,False,False,True,False
224.67628117913833,True,False,False,False,False,False
224.85043083900226,True,False,False,False,False,False
225.00136054421768,False,True,False,False,True,False
225.16390022675736,False,True,False,False,True,False
225.3496598639456,True,False,False,False,True,False
225.6863492063492,False,True,False,False,True,False
226.02303854875282,True,False,False,False,True,False
226.1855782312925,True,False,False,False,False,False
226.3248979591837,False,True,False,False,False,False
226.5338775510204,True,False,False,False,True,False
226.87056689342404,True,False,False,False,False,False
227.0098866213152,False,True,False,False,True,False
227.35818594104308,True,False,False,False,False,False
227.52072562358276,True,False,False,False,False,False
227.67165532879818,False,True,False,False,False,False
227.8574149659864,True,False,False,False,True,False
227.92707482993197,False,False,False,False,True,False
228.2057142857143,True,False,False,False,False,False
228.34503401360544,False,True,False,False,True,False
228.69333333333333,True,False,False,False,True,False
228.86748299319729,True,False,False,False,False,False
229.0184126984127,False,True,False,False,False,False
229.2041723356009,True,False,False,False,True,False
229.517641723356,True,False,False,False,False,False
229.66857142857143,False,True,False,False,True,False
230.0168707482993,True,False,False,False,False,False
230.20263038548754,True,False,False,False,False,False
230.33034013605442,False,True,False,False,True,False
230.6786394557823,True,False,False,False,True,False
231.35201814058956,True,False,False,False,True,False
232.0021768707483,True,False,False,False,True,False
232.7568253968254,True,False,False,False,True,False
233.66240362811791,True,False,False,False,True,False
